"Time (s) Run #5","Angle (rad) Run #5","Angular Velocity (rad/s) Run #5","Angular Acceleration (rad/s²) Run #5","State Run #5"
567.522,,,,1.00
567.550,2.369,-0.335,2.715,
567.580,,,,0.00
567.600,2.352,-0.145,4.606,
567.650,2.352,0.131,6.400,
567.700,2.365,0.495,8.193,
567.750,2.395,0.945,10.084,
567.800,2.457,1.498,12.169,
567.850,2.544,2.153,14.544,
567.900,2.666,2.938,17.114,
567.950,2.832,3.869,19.393,
568.000,3.050,4.916,20.556,
568.050,3.320,5.992,19.586,
568.100,3.652,6.981,15.320,
568.150,4.027,7.679,6.836,
568.200,4.437,7.825,-5.915,
568.250,4.839,7.199,-21.332,
568.300,5.188,5.687,-36.506,
568.350,5.437,3.418,-48.094,
568.400,5.546,0.654,-53.475,
568.450,5.507,-2.196,-51.633,
568.500,5.315,-4.741,-43.245,
568.550,5.009,-6.676,-30.495,
568.600,4.621,-7.839,-16.241,
568.650,4.198,-8.247,-3.394,
568.700,3.774,-8.043,5.963,
568.750,3.382,-7.490,11.054,
568.800,3.024,-6.807,12.411,
568.825,,,,1.00
568.850,2.701,-6.167,11.199,
568.883,,,,0.00
568.900,2.413,-5.643,8.484,
568.950,2.142,-5.294,5.188,
569.000,1.889,-5.134,1.988,
569.050,1.636,-5.120,-0.533,
569.100,1.379,-5.221,-1.988,
569.150,1.117,-5.367,-1.939,
569.200,0.842,-5.483,0.048,
569.250,0.563,-5.440,3.927,
569.300,0.288,-5.134,9.211,
569.350,0.039,-4.538,15.029,
569.400,-0.175,-3.622,20.411,
569.450,-0.336,-2.443,24.192,
569.500,-0.423,-1.105,25.210,
569.550,-0.445,0.204,23.029,
569.600,-0.397,1.294,18.132,
569.650,-0.301,2.065,11.684,
569.700,-0.179,2.473,4.800,
569.750,-0.044,2.531,-1.745,
569.800,0.087,2.269,-7.272,
569.850,0.192,1.745,-11.102,
569.900,0.266,1.076,-12.751,
569.950,0.301,0.393,-12.266,
570.000,0.301,-0.204,-10.133,
570.050,0.275,-0.654,-6.884,
570.100,0.231,-0.916,-2.957,
570.120,,,,1.00
570.150,0.175,-0.960,1.164,
570.178,,,,0.00
570.200,0.127,-0.785,4.848,
570.250,0.092,-0.436,7.612,
570.300,0.079,0.015,9.260,
570.350,0.092,0.524,9.745,
570.400,0.131,1.033,9.018,
570.450,0.196,1.469,7.127,
570.500,0.284,1.774,4.315,
570.550,0.380,1.920,0.921,
570.600,0.480,1.876,-2.666,
570.650,0.576,1.644,-6.109,
570.700,0.650,1.251,-9.114,
570.750,0.702,0.713,-11.587,
570.800,0.729,0.073,-13.478,
570.850,0.711,-0.654,-14.690,
570.900,0.663,-1.425,-15.078,
570.950,0.572,-2.196,-14.302,
571.000,0.441,-2.909,-12.072,
571.050,0.275,-3.462,-8.096,
571.100,0.087,-3.782,-2.279,
571.150,-0.113,-3.752,5.042,
571.200,-0.305,-3.302,12.945,
571.250,-0.458,-2.429,20.023,
571.300,-0.559,-1.222,25.016,
571.350,-0.589,0.175,27.101,
571.400,-0.541,1.600,26.034,
571.411,,,,1.00
571.450,-0.423,2.880,22.253,
571.468,,,,0.00
571.500,-0.244,3.883,16.678,
571.550,-0.022,4.567,10.375,
571.600,0.223,4.916,4.266,
571.650,0.480,4.960,-0.970,
571.700,0.729,4.771,-4.848,
571.750,0.960,4.422,-7.224,
571.800,1.174,4.000,-8.290,
571.850,1.361,3.563,-8.436,
571.900,1.527,3.142,-8.193,
571.950,1.676,2.749,-7.999,
572.000,1.802,2.356,-7.999,
572.050,1.911,1.949,-8.193,
572.100,1.998,1.542,-8.581,
572.150,2.064,1.105,-9.260,
572.200,2.112,0.625,-10.181,
572.250,2.129,0.087,-11.151,
572.300,2.121,-0.495,-12.169,
572.350,2.081,-1.120,-13.332,
572.400,2.011,-1.818,-14.738,
572.450,1.902,-2.589,-16.290,
572.500,1.754,-3.447,-17.647,
572.550,1.562,-4.378,-18.277,
572.600,1.318,-5.323,-17.405,
572.650,1.025,-6.196,-14.157,
572.700,0.694,-6.850,-7.660,
572.700,,,,1.00
572.750,0.327,-7.098,2.570,
572.757,,,,0.00
572.800,-0.039,-6.720,15.756,
572.850,-0.371,-5.556,29.574,
572.900,-0.624,-3.665,40.821,
572.950,-0.755,-1.280,46.833,
573.000,-0.755,1.251,46.542,
573.050,-0.624,3.578,40.336,
573.100,-0.380,5.440,29.719,
573.150,-0.057,6.632,16.920,
573.200,0.310,7.112,4.557,
573.250,0.676,6.981,-5.188,
573.300,1.021,6.458,-11.442,
573.350,1.326,5.730,-14.544,
573.400,1.597,4.931,-15.417,
573.450,1.820,4.145,-14.884,
573.500,2.007,3.418,-13.672,
573.550,2.160,2.778,-12.266,
573.600,2.282,2.196,-10.860,
573.650,2.378,1.687,-9.454,
573.700,2.448,1.251,-7.999,
573.750,2.500,0.887,-6.545,
573.800,2.535,0.596,-5.042,
573.850,2.557,0.378,-3.345,
573.900,2.570,0.247,-1.261,
573.950,2.579,0.233,1.309,
573.990,,,,1.00
574.000,2.587,0.364,4.266,
574.047,,,,0.00
574.050,2.609,0.654,7.418,
574.100,2.649,1.105,10.666,
574.150,2.714,1.716,14.060,
574.200,2.814,2.502,17.550,
574.250,2.958,3.476,20.750,
574.300,3.155,4.611,22.835,
574.350,3.416,5.832,22.592,
574.400,3.739,6.996,18.617,
574.450,4.123,7.869,9.842,
574.500,4.547,8.159,-3.685,
574.550,4.970,7.621,-20.314,
574.600,5.341,6.138,-36.991,
574.650,5.616,3.796,-50.178,
574.700,5.742,0.887,-57.014,
574.750,5.707,-2.182,-56.287,
574.800,5.515,-4.989,-48.578,
574.850,5.188,-7.214,-35.876,
574.900,4.765,-8.654,-21.138,
574.950,4.294,-9.279,-7.757,
575.000,3.814,-9.265,1.406,
575.050,3.355,-8.930,5.091,
575.100,2.923,-8.581,3.975,
575.150,2.505,-8.436,-0.097,
575.200,2.090,-8.567,-4.945,
575.250,1.658,-8.974,-8.193,
575.281,,,,1.00
575.300,1.200,-9.527,-7.321,
575.338,,,,0.00
575.350,0.702,-9.934,-0.291,
575.400,0.188,-9.803,13.041,
575.450,-0.310,-8.785,30.398,
575.500,-0.729,-6.763,47.609,
575.550,-1.017,-3.854,60.214,
575.600,-1.134,-0.451,64.965,
575.650,-1.060,2.967,60.747,
575.700,-0.820,5.905,48.821,
575.750,-0.441,8.014,32.143,
575.800,0.017,9.148,14.690,
575.850,0.506,9.367,0.145,
575.900,0.977,8.959,-9.114,
575.950,1.409,8.247,-12.751,
576.000,1.802,7.534,-12.023,
576.050,2.155,6.967,-8.630,
576.100,2.491,6.632,-4.218,
576.150,2.810,6.560,-0.145,
576.200,3.137,6.676,2.279,
576.250,3.478,6.880,2.133,
576.300,3.827,6.996,-1.067,
576.350,4.184,6.880,-7.272,
576.400,4.529,6.356,-15.611,
576.450,4.839,5.338,-24.483,
576.500,5.079,3.854,-31.755,
576.550,5.236,2.036,-35.537,
576.563,,,,1.00
576.600,5.288,0.131,-34.713,
576.620,,,,0.00
576.650,5.240,-1.600,-29.428,
576.700,5.114,-2.923,-20.944,
576.750,4.931,-3.738,-10.957,
576.800,4.721,-4.014,-1.018,
576.850,4.512,-3.796,7.757,
576.900,4.328,-3.171,14.496,
576.950,4.184,-2.254,18.665,
577.000,4.097,-1.207,20.071,
577.050,4.067,-0.160,18.956,
577.100,4.084,0.756,15.853,
577.150,4.150,1.469,11.345,
577.200,4.241,1.920,6.012,
577.250,4.350,2.080,0.291,
577.300,4.459,1.949,-5.333,
577.350,4.555,1.527,-10.230,
577.400,4.621,0.873,-13.623,
577.450,4.647,0.087,-14.932,
577.500,4.629,-0.698,-14.108,
577.550,4.573,-1.382,-11.636,
577.600,4.485,-1.891,-8.145,
577.650,4.376,-2.211,-4.024,
577.700,4.259,-2.313,0.533,
577.750,4.136,-2.167,5.236,
577.800,4.032,-1.774,9.551,
577.850,3.953,-1.178,12.993,
577.851,,,,1.00
577.900,3.910,-0.436,15.369,
577.908,,,,0.00
577.950,3.905,0.393,16.678,
578.000,3.949,1.265,16.872,
578.050,4.032,2.123,15.805,
578.100,4.163,2.894,13.235,
578.150,4.328,3.505,8.921,
578.200,4.520,3.854,2.715,
578.250,4.725,3.840,-5.042,
578.300,4.922,3.374,-13.332,
578.350,5.079,2.473,-20.653,
578.400,5.179,1.222,-25.598,
578.450,5.210,-0.204,-27.392,
578.500,5.157,-1.629,-26.034,
578.550,5.040,-2.894,-22.156,
578.600,4.861,-3.898,-16.532,
578.650,4.638,-4.581,-10.036,
578.700,4.390,-4.901,-3.636,
578.750,4.136,-4.901,1.794,
578.800,3.892,-4.669,5.818,
578.850,3.665,-4.276,8.484,
578.900,3.460,-3.782,9.987,
578.950,3.286,-3.243,10.666,
579.000,3.137,-2.705,11.054,
579.050,3.015,-2.153,11.587,
579.100,2.919,-1.556,12.363,
579.140,,,,1.00
579.150,2.858,-0.916,13.332,
579.198,,,,0.00
579.200,2.827,-0.233,14.544,
579.250,2.832,0.524,16.096,
579.300,2.875,1.367,18.035,
579.350,2.967,2.313,20.265,
579.400,3.102,3.389,22.398,
579.450,3.299,4.581,23.416,
579.500,3.560,5.818,21.914,
579.550,3.883,6.909,16.532,
579.600,4.263,7.636,6.497,
579.650,4.669,7.723,-7.757,
579.700,5.066,6.952,-24.241,
579.750,5.397,5.265,-39.561,
579.800,5.620,2.822,-50.275,
579.850,5.694,-0.015,-54.251,
579.900,5.616,-2.851,-51.196,
579.950,5.397,-5.338,-42.324,
580.000,5.061,-7.214,-29.719,
580.050,4.647,-8.348,-16.144,
580.100,4.202,-8.756,-4.460,
580.150,3.752,-8.639,3.200,
580.200,3.329,-8.261,6.012,
580.250,2.928,-7.883,4.606,
580.300,2.548,-7.709,0.485,
580.350,2.169,-7.810,-4.460,
580.400,1.776,-8.189,-8.242,
580.436,,,,1.00
580.450,1.357,-8.741,-8.775,
580.494,,,,0.00
580.500,0.903,-9.250,-4.169,
580.550,0.419,-9.381,6.303,
580.600,-0.061,-8.799,21.380,
580.650,-0.493,-7.301,37.864,
580.700,-0.825,-4.916,51.681,
580.750,-1.008,-1.905,59.341,
580.800,-1.021,1.309,59.050,
580.850,-0.868,4.276,51.051,
580.900,-0.572,6.618,37.331,
580.950,-0.175,8.101,20.992,
581.000,0.271,8.683,5.478,
581.050,0.720,8.508,-6.400,
581.100,1.139,7.854,-13.284,
581.150,1.510,7.010,-15.466,
581.200,1.837,6.196,-14.302,
581.250,2.125,5.527,-11.248,
581.300,2.382,5.047,-7.418,
581.350,2.622,4.785,-3.636,
581.400,2.854,4.712,-0.388,
581.450,3.089,4.771,2.133,
581.500,3.329,4.945,3.830,
581.550,3.578,5.192,4.266,
581.600,3.848,5.440,2.763,
581.650,4.128,5.556,-0.970,
581.700,4.411,5.411,-6.690,
581.733,,,,1.00
581.750,4.682,4.931,-13.478,
581.790,,,,0.00
581.800,4.917,4.058,-20.023,
581.850,5.101,2.865,-24.968,
581.900,5.210,1.469,-27.198,
581.950,5.249,0.029,-26.277,
582.000,5.210,-1.265,-22.398,
582.050,5.109,-2.283,-16.435,
582.100,4.970,-2.938,-9.599,
582.150,4.804,-3.229,-2.909,
582.200,4.634,-3.200,2.909,
582.250,4.477,-2.894,7.418,
582.300,4.337,-2.400,10.327,
582.350,4.232,-1.804,11.490,
582.400,4.158,-1.193,11.151,
582.450,4.115,-0.654,9.696,
582.500,4.097,-0.204,7.563,
582.550,4.097,0.116,5.091,
582.600,4.115,0.305,2.521,
582.650,4.132,0.364,0.291,
582.700,4.154,0.305,-1.212,
582.750,4.167,0.204,-1.745,
582.800,4.171,0.102,-1.454,
582.850,4.176,0.044,-0.679,
582.900,4.176,0.029,0.485,
582.950,4.176,0.073,1.988,
583.000,4.180,0.218,3.685,
583.032,,,,1.00
583.050,4.193,0.451,5.284,
583.089,,,,0.00
583.100,4.224,0.756,6.497,
583.150,4.267,1.120,7.127,
583.200,4.333,1.498,6.933,
583.250,4.420,1.847,5.721,
583.300,4.520,2.109,3.394,
583.350,4.634,2.225,-0.048,
583.400,4.752,2.138,-4.315,
583.450,4.856,1.804,-8.775,
583.500,4.939,1.236,-12.654,
583.550,4.987,0.495,-15.223,
583.600,4.992,-0.349,-16.047,
583.650,4.952,-1.178,-15.175,
583.700,4.869,-1.905,-13.090,
583.750,4.756,-2.502,-10.327,
583.800,4.616,-2.953,-7.078,
583.850,4.455,-3.229,-3.491,
583.900,4.285,-3.302,0.048,
583.950,4.119,-3.200,3.103,
584.000,3.962,-2.967,5.527,
584.050,3.818,-2.633,7.515,
584.100,3.696,-2.211,9.308,
584.150,3.595,-1.702,11.054,
584.200,3.521,-1.105,12.702,
584.250,3.482,-0.422,14.060,
584.300,3.478,0.320,15.078,
584.332,,,,1.00
584.350,3.512,1.091,15.950,
584.389,,,,0.00
584.400,3.587,1.905,16.872,
584.450,3.700,2.778,17.453,
584.500,3.862,3.694,16.726,
584.550,4.071,4.538,13.672,
584.600,4.324,5.163,7.757,
584.650,4.599,5.411,-0.824,
584.700,4.883,5.149,-11.199,
584.750,5.136,4.305,-21.768,
584.800,5.332,2.909,-30.592,
584.850,5.441,1.120,-35.925,
584.900,5.450,-0.844,-36.894,
584.950,5.354,-2.720,-33.646,
585.000,5.166,-4.320,-27.004,
585.050,4.909,-5.498,-18.229,
585.100,4.599,-6.167,-8.872,
585.150,4.272,-6.341,-0.630,
585.200,3.953,-6.138,5.236,
585.250,3.652,-5.716,8.339,
585.300,3.377,-5.221,9.018,
585.350,3.133,-4.756,7.902,
585.400,2.906,-4.392,5.672,
585.450,2.697,-4.174,2.909,
585.500,2.496,-4.102,0.097,
585.550,2.291,-4.174,-2.424,
585.600,2.081,-4.363,-4.557,
585.629,,,,1.00
585.650,1.859,-4.640,-6.254,
585.686,,,,0.00
585.700,1.619,-5.003,-7.321,
585.750,1.361,-5.411,-7.224,
585.800,1.078,-5.789,-5.236,
585.850,0.777,-6.021,-0.873,
585.900,0.467,-5.963,5.866,
585.950,0.166,-5.498,14.205,
586.000,-0.100,-4.552,22.592,
586.050,-0.305,-3.171,29.137,
586.100,-0.428,-1.513,32.289,
586.150,-0.458,0.204,31.416,
586.200,-0.401,1.760,26.713,
586.250,-0.271,2.982,18.956,
586.300,-0.087,3.723,9.357,
586.350,0.122,3.927,-0.533,
586.400,0.323,3.622,-9.211,
586.450,0.497,2.923,-15.805,
586.500,0.624,1.963,-20.071,
586.550,0.698,0.844,-22.204,
586.600,0.711,-0.320,-22.398,
586.650,0.663,-1.454,-20.750,
586.700,0.563,-2.458,-17.259,
586.750,0.410,-3.243,-11.878,
586.800,0.227,-3.709,-4.751,
586.850,0.026,-3.767,3.733,
586.900,-0.166,-3.360,12.702,
586.926,,,,1.00
586.950,-0.327,-2.473,20.799,
586.984,,,,0.00
587.000,-0.428,-1.193,26.471,
587.050,-0.454,0.305,28.652,
587.100,-0.397,1.804,27.247,
587.150,-0.266,3.127,22.932,
587.200,-0.074,4.160,16.629,
587.250,0.161,4.829,9.308,
587.300,0.423,5.091,2.133,
587.350,0.685,4.989,-3.782,
587.400,0.929,4.640,-7.951,
587.450,1.152,4.145,-10.666,
587.500,1.348,3.549,-12.411,
587.550,1.510,2.880,-13.526,
587.600,1.636,2.182,-14.302,
587.650,1.728,1.454,-15.029,
587.700,1.785,0.684,-15.853,
587.750,1.798,-0.131,-16.823,
587.800,1.772,-0.989,-18.084,
587.850,1.702,-1.920,-19.683,
587.900,1.584,-2.953,-21.332,
587.950,1.409,-4.072,-22.253,
588.000,1.178,-5.236,-21.332,
588.050,0.886,-6.312,-17.308,
588.100,0.537,-7.112,-9.260,
588.150,0.157,-7.389,2.860,
588.200,-0.227,-6.938,17.841,
588.218,,,,1.00
588.250,-0.567,-5.629,33.064,
588.275,,,,0.00
588.300,-0.820,-3.520,45.185,
588.350,-0.938,-0.887,51.439,
588.400,-0.912,1.876,50.808,
588.450,-0.742,4.407,43.924,
588.500,-0.454,6.429,32.579,
588.550,-0.074,7.738,19.296,
588.600,0.349,8.319,7.030,
588.650,0.777,8.305,-1.794,
588.700,1.191,7.970,-6.109,
588.750,1.575,7.549,-6.206,
588.800,1.942,7.243,-3.345,
588.850,2.291,7.170,0.921,
588.900,2.649,7.345,4.897,
588.950,3.019,7.723,6.981,
589.000,3.416,8.159,5.721,
589.050,3.840,8.450,0.097,
589.100,4.276,8.334,-9.939,
589.150,4.695,7.578,-23.029,
589.200,5.061,6.050,-36.361,
589.250,5.328,3.825,-46.542,
589.300,5.459,1.178,-50.954,
589.350,5.445,-1.513,-48.578,
589.400,5.297,-3.898,-39.949,
589.450,5.035,-5.672,-26.810,
589.500,4.699,-6.647,-11.781,
589.514,,,,1.00
589.550,4.342,-6.807,2.279,
589.571,,,,0.00
589.600,3.997,-6.298,13.381,
589.650,3.696,-5.338,20.944,
589.700,3.456,-4.102,25.453,
589.750,3.281,-2.720,27.683,
589.800,3.181,-1.280,28.265,
589.850,3.155,0.145,27.731,
589.900,3.198,1.513,26.616,
589.950,3.307,2.807,25.113,
590.000,3.482,4.043,22.738,
590.050,3.713,5.149,18.423,
590.100,4.006,5.992,11.151,
590.150,4.328,6.385,0.679,
590.200,4.664,6.152,-12.169,
590.250,4.970,5.192,-25.404,
590.300,5.210,3.534,-36.458,
590.350,5.341,1.382,-43.003,
590.400,5.354,-0.974,-43.827,
590.450,5.240,-3.200,-39.027,
590.500,5.018,-5.032,-29.865,
590.550,4.717,-6.269,-18.374,
590.600,4.368,-6.865,-6.787,
590.650,4.010,-6.880,2.957,
590.700,3.665,-6.458,9.745,
590.750,3.355,-5.789,13.429,
590.800,3.085,-5.032,14.787,
590.806,,,,1.00
590.850,2.854,-4.276,14.835,
590.863,,,,0.00
590.900,2.657,-3.534,14.254,
590.950,2.500,-2.836,13.332,
591.000,2.378,-2.196,12.314,
591.050,2.282,-1.614,11.442,
591.100,2.217,-1.062,10.714,
591.150,2.177,-0.538,9.939,
591.200,2.164,-0.058,8.872,
591.250,2.173,0.364,7.515,
591.300,2.203,0.698,6.060,
591.350,2.247,0.960,4.751,
591.400,2.299,1.164,3.636,
591.450,2.365,1.324,2.570,
591.500,2.435,1.425,1.551,
591.550,2.509,1.469,0.679,
591.600,2.583,1.484,0.048,
591.650,2.657,1.469,-0.339,
591.700,2.731,1.440,-0.436,
591.750,2.801,1.411,-0.097,
591.800,2.871,1.411,0.727,
591.850,2.941,1.469,2.036,
591.900,3.015,1.600,3.782,
591.950,3.098,1.833,5.915,
592.000,3.194,2.182,8.387,
592.050,3.312,2.662,11.005,
592.088,,,,1.00
592.100,3.456,3.287,13.332,
592.145,,,,0.00
592.150,3.635,4.029,14.544,
592.200,3.857,4.814,13.623,
592.250,4.119,5.498,9.793,
592.300,4.416,5.905,2.812,
592.350,4.725,5.876,-6.739,
592.400,5.022,5.280,-17.550,
592.450,5.275,4.102,-27.683,
592.500,5.450,2.414,-35.052,
592.550,5.528,0.436,-38.203,
592.600,5.493,-1.571,-36.700,
592.650,5.363,-3.374,-31.222,
592.700,5.144,-4.785,-23.029,
592.750,4.865,-5.716,-13.720,
592.800,4.555,-6.138,-4.848,
592.850,4.237,-6.138,2.424,
592.900,3.931,-5.818,7.369,
592.950,3.648,-5.309,9.793,
593.000,3.399,-4.756,9.939,
593.050,3.176,-4.262,8.484,
593.100,2.976,-3.883,6.206,
593.150,2.793,-3.636,3.685,
593.200,2.618,-3.520,1.261,
593.250,2.443,-3.520,-0.921,
593.300,2.269,-3.622,-2.860,
593.350,2.086,-3.811,-4.557,
593.370,,,,1.00
593.400,1.889,-4.087,-5.866,
593.426,,,,0.00
593.450,1.680,-4.422,-6.593,
593.500,1.449,-4.771,-6.497,
593.550,1.200,-5.105,-5.284,
593.600,0.938,-5.352,-2.570,
593.650,0.659,-5.425,1.891,
593.700,0.384,-5.221,7.902,
593.750,0.127,-4.669,14.787,
593.800,-0.096,-3.738,21.283,
593.850,-0.262,-2.473,25.841,
593.900,-0.349,-1.033,27.198,
593.950,-0.362,0.378,25.016,
594.000,-0.305,1.571,19.877,
594.050,-0.192,2.429,12.799,
594.100,-0.048,2.880,4.897,
594.150,0.109,2.909,-2.812,
594.200,0.257,2.560,-9.454,
594.250,0.375,1.905,-14.399,
594.300,0.454,1.047,-17.259,
594.350,0.484,0.102,-17.890,
594.400,0.463,-0.814,-16.435,
594.450,0.397,-1.600,-13.235,
594.500,0.297,-2.182,-8.581,
594.550,0.170,-2.502,-2.763,
594.600,0.035,-2.487,3.782,
594.644,,,,1.00
594.650,-0.092,-2.123,10.278,
594.700,-0.188,-1.425,15.756,
594.701,,,,0.00
594.750,-0.244,-0.480,19.393,
594.800,-0.240,0.596,20.605,
594.850,-0.183,1.673,19.296,
594.900,-0.070,2.603,15.853,
594.950,0.087,3.302,11.005,
595.000,0.271,3.723,5.527,
595.050,0.467,3.854,0.048,
595.100,0.668,3.709,-4.897,
595.150,0.846,3.331,-9.018,
595.200,1.004,2.778,-12.363,
595.250,1.130,2.080,-15.078,
595.300,1.217,1.251,-17.211,
595.350,1.257,0.335,-18.762,
595.400,1.252,-0.640,-19.877,
595.450,1.196,-1.658,-20.702,
595.500,1.086,-2.720,-21.089,
595.550,0.925,-3.796,-20.411,
595.600,0.707,-4.829,-17.550,
595.650,0.436,-5.672,-11.442,
595.700,0.127,-6.109,-1.794,
595.750,-0.196,-5.949,10.423,
595.800,-0.493,-5.091,23.271,
595.850,-0.729,-3.563,34.470,
595.900,-0.868,-1.513,41.839,
595.930,,,,1.00
595.950,-0.890,0.814,43.924,
595.987,,,,0.00
596.000,-0.785,3.083,40.433,
596.050,-0.567,5.018,32.386,
596.100,-0.266,6.414,21.768,
596.150,0.096,7.199,10.957,
596.200,0.476,7.432,2.133,
596.250,0.851,7.287,-3.442,
596.300,1.209,6.967,-5.527,
596.350,1.549,6.632,-4.557,
596.400,1.868,6.429,-1.309,
596.450,2.182,6.458,3.151,
596.500,2.505,6.749,7.563,
596.550,2.849,7.258,10.617,
596.600,3.224,7.898,10.860,
596.650,3.639,8.494,6.787,
596.700,4.084,8.770,-2.424,
596.750,4.538,8.421,-16.047,
596.800,4.957,7.243,-31.561,
596.850,5.293,5.207,-45.379,
596.900,5.502,2.516,-54.057,
596.950,5.555,-0.465,-55.463,
597.000,5.450,-3.302,-49.354,
597.050,5.205,-5.614,-37.234,
597.100,4.861,-7.141,-21.865,
597.150,4.459,-7.796,-6.448,
597.200,4.054,-7.679,6.303,
597.225,,,,1.00
597.250,3.674,-7.010,14.981,
597.282,,,,0.00
597.300,3.342,-6.036,19.635,
597.350,3.067,-4.945,21.332,
597.400,2.849,-3.854,21.332,
597.450,2.683,-2.793,20.459,
597.500,2.570,-1.789,19.102,
597.550,2.509,-0.873,17.550,
597.600,2.487,-0.044,16.193,
597.650,2.505,0.727,15.223,
597.700,2.561,1.469,14.593,
597.750,2.653,2.182,14.254,
597.800,2.779,2.880,14.205,
597.850,2.941,3.592,14.254,
597.900,3.137,4.320,13.769,
597.950,3.373,5.018,11.926,
598.000,3.643,5.585,8.096,
598.050,3.940,5.905,2.036,
598.100,4.246,5.861,-6.012,
598.150,4.542,5.352,-15.272,
598.200,4.800,4.334,-24.338,
598.250,4.992,2.851,-31.319,
598.300,5.096,1.062,-34.422,
598.350,5.101,-0.771,-32.725,
598.400,5.009,-2.371,-26.665,
598.450,4.848,-3.534,-17.696,
598.500,4.638,-4.174,-7.515,
598.514,,,,1.00
598.550,4.411,-4.276,2.424,
598.571,,,,0.00
598.600,4.193,-3.883,11.054,
598.650,4.010,-3.098,17.696,
598.700,3.875,-2.036,22.108,
598.750,3.800,-0.814,24.289,
598.800,3.792,0.465,24.435,
598.850,3.848,1.687,22.883,
598.900,3.966,2.793,19.732,
598.950,4.132,3.723,14.690,
599.000,4.346,4.349,7.321,
599.050,4.586,4.538,-2.133,
599.100,4.817,4.174,-12.557,
599.150,5.022,3.258,-22.350,
599.200,5.162,1.862,-29.719,
599.250,5.219,0.145,-33.355,
599.300,5.179,-1.629,-32.725,
599.350,5.048,-3.258,-28.216,
599.400,4.843,-4.552,-20.944,
599.450,4.577,-5.396,-12.314,
599.500,4.285,-5.774,-3.927,
599.550,3.988,-5.730,3.006,
599.600,3.700,-5.396,7.902,
599.650,3.443,-4.872,10.811,
599.700,3.211,-4.262,12.266,
599.750,3.015,-3.622,12.848,
599.800,2.849,-2.967,13.138,
599.804,,,,1.00
599.850,2.718,-2.313,13.478,
599.860,,,,0.00
599.900,2.618,-1.629,13.914,
599.950,2.553,-0.916,14.350,
600.000,2.526,-0.189,14.787,
600.050,2.535,0.553,15.466,
600.100,2.579,1.338,16.581,
600.150,2.666,2.196,18.035,
600.200,2.797,3.142,19.538,
600.250,2.976,4.160,20.653,
600.300,3.211,5.236,20.605,
600.350,3.499,6.298,18.132,
600.400,3.844,7.185,11.878,
600.450,4.232,7.650,1.261,
600.500,4.634,7.447,-12.848,
600.550,5.005,6.414,-28.168,
600.600,5.306,4.567,-41.694,
600.650,5.485,2.080,-50.469,
600.700,5.524,-0.727,-52.554,
600.750,5.411,-3.432,-47.512,
600.800,5.162,-5.687,-36.652,
600.850,4.817,-7.214,-22.641,
600.900,4.411,-7.941,-8.630,
600.950,3.997,-7.970,2.618,
601.000,3.600,-7.519,9.793,
601.050,3.238,-6.850,12.993,
601.090,,,,1.00
601.100,2.915,-6.123,13.187,
601.146,,,,0.00
601.150,2.627,-5.469,11.539,
601.200,2.374,-4.945,8.969,
601.250,2.138,-4.567,6.206,
601.300,1.920,-4.334,3.636,
601.350,1.710,-4.218,1.406,
601.400,1.501,-4.203,-0.485,
601.450,1.292,-4.276,-1.939,
601.500,1.078,-4.422,-2.618,
601.550,0.851,-4.581,-2.133,
601.600,0.615,-4.683,-0.242,
601.650,0.380,-4.654,3.103,
601.700,0.144,-4.422,7.709,
601.750,-0.074,-3.912,12.848,
601.800,-0.257,-3.113,17.453,
601.850,-0.393,-2.109,20.508,
601.900,-0.471,-0.989,21.380,
601.950,-0.493,0.116,19.926,
602.000,-0.454,1.076,16.484,
602.050,-0.375,1.804,11.926,
602.100,-0.266,2.269,7.078,
602.150,-0.140,2.502,2.473,
602.200,-0.009,2.502,-1.551,
602.250,0.118,2.313,-4.654,
602.300,0.227,1.993,-6.545,
602.350,0.319,1.614,-7.224,
602.353,,,,1.00
602.400,0.388,1.236,-6.933,
602.409,,,,0.00
602.450,0.441,0.902,-6.060,
602.500,0.476,0.625,-4.897,
602.550,0.502,0.407,-3.685,
602.600,0.515,0.262,-2.570,
602.650,0.524,0.160,-1.745,
602.700,0.532,0.102,-1.357,
602.750,0.532,0.044,-1.357,
602.800,0.537,-0.029,-1.745,
602.850,0.532,-0.116,-2.473,
602.900,0.524,-0.262,-3.539,
602.950,0.511,-0.465,-4.800,
603.000,0.480,-0.742,-5.963,
603.050,0.436,-1.076,-6.787,
603.100,0.375,-1.440,-6.981,
603.150,0.292,-1.804,-6.351,
603.200,0.192,-2.109,-4.751,
603.250,0.079,-2.313,-2.085,
603.300,-0.044,-2.356,1.648,
603.350,-0.166,-2.182,6.157,
603.400,-0.271,-1.745,10.666,
603.450,-0.349,-1.076,14.254,
603.500,-0.384,-0.262,16.290,
603.550,-0.375,0.611,16.726,
603.600,-0.323,1.454,15.756,
603.622,,,,1.00
603.650,-0.227,2.225,13.575,
603.679,,,,0.00
603.700,-0.096,2.851,10.423,
603.750,0.065,3.287,6.690,
603.800,0.240,3.520,2.909,
603.850,0.423,3.563,-0.582,
603.900,0.602,3.447,-3.539,
603.950,0.772,3.185,-5.866,
604.000,0.925,2.836,-7.612,
604.050,1.056,2.414,-9.018,
604.100,1.169,1.934,-10.375,
604.150,1.252,1.382,-11.781,
604.200,1.309,0.756,-13.284,
