"Date and Time Run #12","Time (s) Run #12","Counts/sample (counts/sample) Run #12","Angle (rad) Run #12","Angular Velocity (rad/s) Run #12","Angular Acceleration (rad/s²) Run #12","Position (m) Run #12","Velocity (m/s) Run #12","Acceleration (m/s²) Run #12","Counts Run #12","State Run #12","Time in Gate (s) Run #12","Speed (m/s) Run #12"
01/27/2023 03:47:34 pm,0.000,0,0.000,,,0.0000,,,0,,,
01/27/2023 03:47:34 pm,0.050,0,0.000,0.000,,0.0000,0.000,,0,,,
01/27/2023 03:47:34 pm,0.100,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:34 pm,0.150,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:34 pm,0.200,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:34 pm,0.250,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:34 pm,0.300,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:34 pm,0.350,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:34 pm,0.400,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:34 pm,0.450,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:34 pm,0.500,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:34 pm,0.550,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:34 pm,0.600,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:34 pm,0.650,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:34 pm,0.700,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:34 pm,0.750,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:34 pm,0.800,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:34 pm,0.850,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:34 pm,0.900,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:34 pm,0.950,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:35 pm,1.000,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:35 pm,1.050,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:35 pm,1.100,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:35 pm,1.150,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:35 pm,1.200,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:35 pm,1.250,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:35 pm,1.300,0,0.000,0.000,0.000,0.0000,0.000,0.000,0,,,
01/27/2023 03:47:35 pm,1.350,0,0.000,0.000,0.194,0.0000,0.000,0.005,0,,,
01/27/2023 03:47:35 pm,1.400,0,0.000,0.000,2.521,0.0000,0.000,0.060,0,,,
01/27/2023 03:47:35 pm,1.450,0,0.000,0.058,7.757,0.0000,0.001,0.185,0,,,
01/27/2023 03:47:35 pm,1.500,0,0.000,0.698,12.605,0.0000,0.017,0.301,0,,,
01/27/2023 03:47:35 pm,1.550,1,0.017,1.629,11.636,4.1667E-4,0.039,0.278,1,,,
01/27/2023 03:47:35 pm,1.600,10,0.192,2.211,3.491,0.0046,0.053,0.083,11,,,
01/27/2023 03:47:35 pm,1.650,6,0.297,2.036,-4.654,0.0071,0.049,-0.111,17,,,
01/27/2023 03:47:35 pm,1.700,5,0.384,1.338,-4.654,0.0092,0.032,-0.111,22,,,
01/27/2023 03:47:35 pm,1.750,3,0.436,1.105,4.654,0.0104,0.026,0.111,25,,,
01/27/2023 03:47:35 pm,1.800,1,0.454,1.745,15.126,0.0108,0.042,0.361,26,,,
01/27/2023 03:47:35 pm,1.850,6,0.559,3.025,16.872,0.0133,0.072,0.403,32,,,
01/27/2023 03:47:35 pm,1.900,13,0.785,3.956,8.339,0.0188,0.094,0.199,45,,,
01/27/2023 03:47:35 pm,1.950,13,1.012,3.956,-3.491,0.0242,0.094,-0.083,58,,,
01/27/2023 03:47:36 pm,2.000,10,1.187,3.316,-10.472,0.0283,0.079,-0.250,68,,,
01/27/2023 03:47:36 pm,2.050,9,1.344,2.618,-10.860,0.0321,0.063,-0.259,77,,,
01/27/2023 03:47:36 pm,2.100,6,1.449,2.153,-7.563,0.0346,0.051,-0.181,83,,,
01/27/2023 03:47:36 pm,2.150,5,1.536,1.862,-4.072,0.0367,0.044,-0.097,88,,,
01/27/2023 03:47:36 pm,2.200,6,1.641,1.804,-2.521,0.0392,0.043,-0.060,94,,,
01/27/2023 03:47:36 pm,2.250,4,1.710,1.745,-3.297,0.0408,0.042,-0.079,98,,,
01/27/2023 03:47:36 pm,2.300,6,1.815,1.513,-5.430,0.0433,0.036,-0.130,104,,,
01/27/2023 03:47:36 pm,2.350,4,1.885,1.164,-6.787,0.0450,0.028,-0.162,108,,,
01/27/2023 03:47:36 pm,2.400,2,1.920,0.756,-6.593,0.0458,0.018,-0.157,110,,,
01/27/2023 03:47:36 pm,2.450,2,1.955,0.465,-5.624,0.0467,0.011,-0.134,112,,,
01/27/2023 03:47:36 pm,2.500,1,1.972,0.233,-4.266,0.0471,0.006,-0.102,113,,,
01/27/2023 03:47:36 pm,2.550,0,1.972,0.000,-2.133,0.0471,1.388E-16,-0.051,113,,,
01/27/2023 03:47:36 pm,2.600,0,1.972,-0.058,0.582,0.0471,-0.001,0.014,113,,,
01/27/2023 03:47:36 pm,2.650,-1,1.955,0.116,2.327,0.0467,0.003,0.056,112,,,
01/27/2023 03:47:36 pm,2.700,1,1.972,0.291,1.745,0.0471,0.007,0.042,113,,,
01/27/2023 03:47:36 pm,2.750,2,2.007,0.349,2.165E-14,0.0479,0.008,4.424E-16,115,,,
01/27/2023 03:47:36 pm,2.800,0,2.007,0.233,-0.776,0.0479,0.006,-0.019,115,,,
01/27/2023 03:47:36 pm,2.850,1,2.025,0.175,-0.194,0.0483,0.004,-0.005,116,,,
01/27/2023 03:47:36 pm,2.900,0,2.025,0.233,0.776,0.0483,0.006,0.019,116,,,
01/27/2023 03:47:36 pm,2.950,1,2.042,0.291,0.582,0.0487,0.007,0.014,117,,,
01/27/2023 03:47:37 pm,3.000,1,2.059,0.349,-1.164,0.0492,0.008,-0.028,118,,,
01/27/2023 03:47:37 pm,3.050,1,2.077,0.233,-3.879,0.0496,0.006,-0.093,119,,,
01/27/2023 03:47:37 pm,3.100,1,2.094,-0.058,-6.206,0.0500,-0.001,-0.148,120,,,
01/27/2023 03:47:37 pm,3.150,-1,2.077,-0.465,-6.593,0.0496,-0.011,-0.157,119,,,
01/27/2023 03:47:37 pm,3.200,-2,2.042,-0.814,-5.236,0.0487,-0.019,-0.125,117,,,
01/27/2023 03:47:37 pm,3.250,-3,1.990,-0.989,-3.685,0.0475,-0.024,-0.088,114,,,
01/27/2023 03:47:37 pm,3.300,-3,1.937,-1.105,-3.297,0.0462,-0.026,-0.079,111,,,
01/27/2023 03:47:37 pm,3.350,-3,1.885,-1.280,-4.072,0.0450,-0.031,-0.097,108,,,
01/27/2023 03:47:37 pm,3.400,-4,1.815,-1.513,-5.430,0.0433,-0.036,-0.130,104,,,
01/27/2023 03:47:37 pm,3.450,-5,1.728,-1.804,-7.175,0.0412,-0.043,-0.171,99,,,
01/27/2023 03:47:37 pm,3.500,-5,1.641,-2.211,-9.308,0.0392,-0.053,-0.222,94,,,
01/27/2023 03:47:37 pm,3.550,-7,1.518,-2.734,-11.248,0.0362,-0.065,-0.269,87,,,
01/27/2023 03:47:37 pm,3.600,-9,1.361,-3.374,-12.605,0.0325,-0.081,-0.301,78,,,
01/27/2023 03:47:37 pm,3.650,-10,1.187,-4.014,-13.381,0.0283,-0.096,-0.319,68,,,
01/27/2023 03:47:37 pm,3.700,-13,0.960,-4.712,-13.187,0.0229,-0.112,-0.315,55,,,
01/27/2023 03:47:37 pm,3.750,-14,0.716,-5.411,-11.248,0.0171,-0.129,-0.269,41,,,
01/27/2023 03:47:37 pm,3.800,-17,0.419,-5.934,-6.400,0.0100,-0.142,-0.153,24,,,
01/27/2023 03:47:37 pm,3.850,-18,0.105,-6.167,1.357,0.0025,-0.147,0.032,6,,,
01/27/2023 03:47:37 pm,3.900,-18,-0.209,-5.876,11.248,-0.0050,-0.140,0.269,-12,,,
01/27/2023 03:47:37 pm,3.950,-17,-0.506,-5.061,21.720,-0.0121,-0.121,0.519,-29,,,
01/27/2023 03:47:38 pm,4.000,-13,-0.733,-3.665,30.640,-0.0175,-0.087,0.731,-42,,,
01/27/2023 03:47:38 pm,4.050,-9,-0.890,-1.862,36.458,-0.0212,-0.044,0.870,-51,,,
01/27/2023 03:47:38 pm,4.100,-2,-0.925,0.116,37.815,-0.0221,0.003,0.903,-53,,,
01/27/2023 03:47:38 pm,4.150,3,-0.873,2.094,34.519,-0.0208,0.050,0.824,-50,,,
01/27/2023 03:47:38 pm,4.200,9,-0.716,3.723,27.150,-0.0171,0.089,0.648,-41,,,
01/27/2023 03:47:38 pm,4.250,14,-0.471,4.887,17.259,-0.0112,0.117,0.412,-27,,,
01/27/2023 03:47:38 pm,4.300,15,-0.209,5.469,6.981,-0.0050,0.131,0.167,-12,,,
01/27/2023 03:47:38 pm,4.350,17,0.087,5.527,-2.327,0.0021,0.132,-0.056,5,,,
01/27/2023 03:47:38 pm,4.400,16,0.367,5.178,-9.502,0.0087,0.124,-0.227,21,,,
01/27/2023 03:47:38 pm,4.450,14,0.611,4.480,-14.157,0.0146,0.107,-0.338,35,,,
01/27/2023 03:47:38 pm,4.500,12,0.820,3.665,-16.678,0.0196,0.087,-0.398,47,,,
01/27/2023 03:47:38 pm,4.550,9,0.977,2.793,-17.841,0.0233,0.067,-0.426,56,,,
01/27/2023 03:47:38 pm,4.600,7,1.100,1.862,-18.423,0.0262,0.044,-0.440,63,,,
01/27/2023 03:47:38 pm,4.650,4,1.169,0.931,-18.229,0.0279,0.022,-0.435,67,,,
01/27/2023 03:47:38 pm,4.700,1,1.187,-2.220E-15,-17.259,0.0283,3.469E-17,-0.412,68,,,
01/27/2023 03:47:38 pm,4.750,-1,1.169,-0.814,-16.096,0.0279,-0.019,-0.384,67,,,
01/27/2023 03:47:38 pm,4.800,-4,1.100,-1.571,-15.320,0.0262,-0.037,-0.366,63,,,
01/27/2023 03:47:38 pm,4.850,-5,1.012,-2.327,-15.126,0.0242,-0.056,-0.361,58,,,
01/27/2023 03:47:38 pm,4.900,-8,0.873,-3.083,-14.738,0.0208,-0.074,-0.352,50,,,
01/27/2023 03:47:38 pm,4.950,-10,0.698,-3.840,-13.187,0.0167,-0.092,-0.315,40,,,
01/27/2023 03:47:39 pm,5.000,-12,0.489,-4.480,-9.502,0.0117,-0.107,-0.227,28,,,
01/27/2023 03:47:39 pm,5.050,-14,0.244,-4.887,-3.491,0.0058,-0.117,-0.083,14,,,
01/27/2023 03:47:39 pm,5.100,-15,-0.017,-4.887,4.072,-4.1667E-4,-0.117,0.097,-1,,,
01/27/2023 03:47:39 pm,5.150,-14,-0.262,-4.480,12.217,-0.0062,-0.107,0.292,-15,,,
01/27/2023 03:47:39 pm,5.200,-12,-0.471,-3.665,19.974,-0.0112,-0.087,0.477,-27,,,
01/27/2023 03:47:39 pm,5.250,-10,-0.646,-2.443,26.180,-0.0154,-0.058,0.625,-37,,,
01/27/2023 03:47:39 pm,5.300,-5,-0.733,-0.931,29.283,-0.0175,-0.022,0.699,-42,,,
01/27/2023 03:47:39 pm,5.350,0,-0.733,0.640,28.701,-0.0175,0.015,0.685,-42,,,
01/27/2023 03:47:39 pm,5.400,4,-0.663,2.036,25.016,-0.0158,0.049,0.597,-38,,,
01/27/2023 03:47:39 pm,5.450,8,-0.524,3.200,19.005,-0.0125,0.076,0.454,-30,,,
01/27/2023 03:47:39 pm,5.500,11,-0.332,4.014,11.248,-0.0079,0.096,0.269,-19,,,
01/27/2023 03:47:39 pm,5.550,13,-0.105,4.363,2.715,-0.0025,0.104,0.065,-6,,,
01/27/2023 03:47:39 pm,5.600,13,0.122,4.247,-4.848,0.0029,0.101,-0.116,7,,,
01/27/2023 03:47:39 pm,5.650,12,0.332,3.782,-10.084,0.0079,0.090,-0.241,19,,,
01/27/2023 03:47:39 pm,5.700,10,0.506,3.142,-13.187,0.0121,0.075,-0.315,29,,,
01/27/2023 03:47:39 pm,5.750,8,0.646,2.443,-15.320,0.0154,0.058,-0.366,37,,,
01/27/2023 03:47:39 pm,5.800,6,0.750,1.629,-17.065,0.0179,0.039,-0.407,43,,,
01/27/2023 03:47:39 pm,5.850,4,0.820,0.698,-17.841,0.0196,0.017,-0.426,47,,,
01/27/2023 03:47:39 pm,5.900,0,0.820,-0.233,-17.065,0.0196,-0.006,-0.407,47,,,
01/27/2023 03:47:39 pm,5.950,-2,0.785,-1.047,-15.320,0.0188,-0.025,-0.366,45,,,
01/27/2023 03:47:40 pm,6.000,-4,0.716,-1.745,-13.575,0.0171,-0.042,-0.324,41,,,
01/27/2023 03:47:40 pm,6.050,-6,0.611,-2.385,-12.023,0.0146,-0.057,-0.287,35,,,
01/27/2023 03:47:40 pm,6.100,-8,0.471,-2.967,-9.890,0.0112,-0.071,-0.236,27,,,
01/27/2023 03:47:40 pm,6.150,-9,0.314,-3.432,-6.400,0.0075,-0.082,-0.153,18,,,
01/27/2023 03:47:40 pm,6.200,-11,0.122,-3.665,-1.357,0.0029,-0.087,-0.032,7,,,
01/27/2023 03:47:40 pm,6.250,-11,-0.070,-3.607,4.654,-0.0017,-0.086,0.111,-4,,,
01/27/2023 03:47:40 pm,6.300,-10,-0.244,-3.200,10.860,-0.0058,-0.076,0.259,-14,,,
01/27/2023 03:47:40 pm,6.350,-9,-0.401,-2.502,16.484,-0.0096,-0.060,0.394,-23,,,
01/27/2023 03:47:40 pm,6.400,-6,-0.506,-1.513,20.362,-0.0121,-0.036,0.486,-29,,,
01/27/2023 03:47:40 pm,6.450,-3,-0.559,-0.349,21.720,-0.0133,-0.008,0.519,-32,,,
01/27/2023 03:47:40 pm,6.500,1,-0.541,0.756,20.362,-0.0129,0.018,0.486,-31,,,
01/27/2023 03:47:40 pm,6.550,4,-0.471,1.745,16.872,-0.0112,0.042,0.403,-27,,,
01/27/2023 03:47:40 pm,6.600,6,-0.367,2.502,12.023,-0.0087,0.060,0.287,-21,,,
01/27/2023 03:47:40 pm,6.650,9,-0.209,2.967,6.400,-0.0050,0.071,0.153,-12,,,
01/27/2023 03:47:40 pm,6.700,9,-0.052,3.142,0.776,-0.0012,0.075,0.019,-3,,,
01/27/2023 03:47:40 pm,6.750,9,0.105,3.025,-4.460,0.0025,0.072,-0.106,6,,,
01/27/2023 03:47:40 pm,6.800,9,0.262,2.676,-8.921,0.0062,0.064,-0.213,15,,,
01/27/2023 03:47:40 pm,6.850,7,0.384,2.094,-12.023,0.0092,0.050,-0.287,22,,,
01/27/2023 03:47:40 pm,6.900,5,0.471,1.396,-13.381,0.0112,0.033,-0.319,27,,,
01/27/2023 03:47:40 pm,6.950,3,0.524,0.698,-13.381,0.0125,0.017,-0.319,30,,,
01/27/2023 03:47:41 pm,7.000,1,0.541,0.058,-12.993,0.0129,0.001,-0.310,31,,,
01/27/2023 03:47:41 pm,7.050,-1,0.524,-0.582,-12.605,0.0125,-0.014,-0.301,30,,,
01/27/2023 03:47:41 pm,7.100,-2,0.489,-1.222,-11.636,0.0117,-0.029,-0.278,28,,,
01/27/2023 03:47:41 pm,7.150,-5,0.401,-1.804,-9.502,0.0096,-0.043,-0.227,23,,,
01/27/2023 03:47:41 pm,7.200,-6,0.297,-2.211,-6.593,0.0071,-0.053,-0.157,17,,,
01/27/2023 03:47:41 pm,7.250,-7,0.175,-2.443,-3.297,0.0042,-0.058,-0.079,10,,,
01/27/2023 03:47:41 pm,7.300,-7,0.052,-2.560,0.388,0.0012,-0.061,0.009,3,,,
01/27/2023 03:47:41 pm,7.350,-8,-0.087,-2.443,4.654,-0.0021,-0.058,0.111,-5,,,
01/27/2023 03:47:41 pm,7.400,-7,-0.209,-2.094,8.921,-0.0050,-0.050,0.213,-12,,,
01/27/2023 03:47:41 pm,7.450,-5,-0.297,-1.513,12.217,-0.0071,-0.036,0.292,-17,,,
01/27/2023 03:47:41 pm,7.500,-4,-0.367,-0.814,14.157,-0.0087,-0.019,0.338,-21,,,
01/27/2023 03:47:41 pm,7.550,-1,-0.384,-0.058,14.544,-0.0092,-0.001,0.347,-22,,,
01/27/2023 03:47:41 pm,7.600,1,-0.367,0.698,13.381,-0.0087,0.017,0.319,-21,,,
01/27/2023 03:47:41 pm,7.650,3,-0.314,1.338,10.666,-0.0075,0.032,0.255,-18,,,
01/27/2023 03:47:41 pm,7.700,5,-0.227,1.804,6.787,-0.0054,0.043,0.162,-13,,,
01/27/2023 03:47:41 pm,7.750,6,-0.122,2.036,2.521,-0.0029,0.049,0.060,-7,,,
01/27/2023 03:47:41 pm,7.800,6,-0.017,2.036,-1.357,-4.1667E-4,0.049,-0.032,-1,,,
01/27/2023 03:47:41 pm,7.850,6,0.087,1.862,-4.460,0.0021,0.044,-0.106,5,,,
01/27/2023 03:47:41 pm,7.900,5,0.175,1.571,-6.787,0.0042,0.038,-0.162,10,,,
01/27/2023 03:47:41 pm,7.950,4,0.244,1.164,-8.339,0.0058,0.028,-0.199,14,,,
01/27/2023 03:47:42 pm,8.000,3,0.297,0.698,-9.114,0.0071,0.017,-0.218,17,,,
01/27/2023 03:47:42 pm,8.050,1,0.314,0.233,-9.308,0.0075,0.006,-0.222,18,,,
01/27/2023 03:47:42 pm,8.100,0,0.314,-0.233,-9.114,0.0075,-0.006,-0.218,18,,,
01/27/2023 03:47:42 pm,8.150,-1,0.297,-0.698,-8.145,0.0071,-0.017,-0.194,17,,,
01/27/2023 03:47:42 pm,8.200,-3,0.244,-1.105,-6.206,0.0058,-0.026,-0.148,14,,,
01/27/2023 03:47:42 pm,8.250,-4,0.175,-1.338,-3.879,0.0042,-0.032,-0.093,10,,,
01/27/2023 03:47:42 pm,8.300,-4,0.105,-1.454,-1.745,0.0025,-0.035,-0.042,6,,,
01/27/2023 03:47:42 pm,8.350,-4,0.035,-1.513,0.388,8.3333E-4,-0.036,0.009,2,,,
01/27/2023 03:47:42 pm,8.400,-5,-0.052,-1.454,3.103,-0.0012,-0.035,0.074,-3,,,
01/27/2023 03:47:42 pm,8.450,-4,-0.122,-1.222,6.012,-0.0029,-0.029,0.144,-7,,,
01/27/2023 03:47:42 pm,8.500,-3,-0.175,-0.814,7.951,-0.0042,-0.019,0.190,-10,,,
01/27/2023 03:47:42 pm,8.550,-2,-0.209,-0.349,8.339,-0.0050,-0.008,0.199,-12,,,
01/27/2023 03:47:42 pm,8.600,0,-0.209,0.058,7.563,-0.0050,0.001,0.181,-12,,,
01/27/2023 03:47:42 pm,8.650,1,-0.192,0.407,6.400,-0.0046,0.010,0.153,-11,,,
01/27/2023 03:47:42 pm,8.700,1,-0.175,0.698,5.042,-0.0042,0.017,0.120,-10,,,
01/27/2023 03:47:42 pm,8.750,3,-0.122,0.931,3.103,-0.0029,0.022,0.074,-7,,,
01/27/2023 03:47:42 pm,8.800,3,-0.070,1.047,0.776,-0.0017,0.025,0.019,-4,,,
01/27/2023 03:47:42 pm,8.850,3,-0.017,0.989,-1.357,-4.1667E-4,0.024,-0.032,-1,,,
01/27/2023 03:47:42 pm,8.900,3,0.035,0.873,-2.715,8.3333E-4,0.021,-0.065,2,,,
01/27/2023 03:47:42 pm,8.950,2,0.070,0.698,-3.491,0.0017,0.017,-0.083,4,,,
01/27/2023 03:47:43 pm,9.000,2,0.105,0.524,-4.266,0.0025,0.013,-0.102,6,,,
01/27/2023 03:47:43 pm,9.050,1,0.122,0.291,-4.848,0.0029,0.007,-0.116,7,,,
01/27/2023 03:47:43 pm,9.100,1,0.140,1.388E-16,-4.848,0.0033,0.000,-0.116,8,,,
01/27/2023 03:47:43 pm,9.150,-1,0.122,-0.233,-4.072,0.0029,-0.006,-0.097,7,,,
01/27/2023 03:47:43 pm,9.200,-1,0.105,-0.407,-2.909,0.0025,-0.010,-0.069,6,,,
01/27/2023 03:47:43 pm,9.250,-1,0.087,-0.524,-1.745,0.0021,-0.013,-0.042,5,,,
01/27/2023 03:47:43 pm,9.300,-2,0.052,-0.582,-0.582,0.0012,-0.014,-0.014,3,,,
01/27/2023 03:47:43 pm,9.350,-2,0.017,-0.582,0.388,4.1667E-4,-0.014,0.009,1,,,
01/27/2023 03:47:43 pm,9.400,-1,0.000,-0.524,1.164,0.0000,-0.013,0.028,0,,,
01/27/2023 03:47:43 pm,9.450,-2,-0.035,-0.465,2.133,-8.3333E-4,-0.011,0.051,-2,,,
01/27/2023 03:47:43 pm,9.500,-1,-0.052,-0.349,3.103,-0.0012,-0.008,0.074,-3,,,
01/27/2023 03:47:43 pm,9.550,-1,-0.070,-0.116,3.491,-0.0017,-0.003,0.083,-4,,,
01/27/2023 03:47:43 pm,9.600,0,-0.070,0.058,2.715,-0.0017,0.001,0.065,-4,,,
01/27/2023 03:47:43 pm,9.650,1,-0.052,0.175,1.357,-0.0012,0.004,0.032,-3,,,
01/27/2023 03:47:43 pm,9.700,0,-0.052,0.175,0.388,-0.0012,0.004,0.009,-3,,,
01/27/2023 03:47:43 pm,9.750,1,-0.035,0.175,-4.441E-15,-8.3333E-4,0.004,-1.388E-16,-2,,,
01/27/2023 03:47:43 pm,9.800,0,-0.035,0.175,2.776E-16,-8.3333E-4,0.004,0.000,-2,,,
01/27/2023 03:47:43 pm,9.850,1,-0.017,0.175,-0.194,-4.1667E-4,0.004,-0.005,-1,,,
01/27/2023 03:47:43 pm,9.900,0,-0.017,0.175,-0.582,-4.1667E-4,0.004,-0.014,-1,,,
01/27/2023 03:47:43 pm,9.950,1,0.000,0.116,-0.970,0.0000,0.003,-0.023,0,,,
01/27/2023 03:47:44 pm,10.000,0,0.000,0.058,-0.970,0.0000,0.001,-0.023,0,,,
01/27/2023 03:47:44 pm,10.050,0,0.000,0.000,0.776,0.0000,0.000,0.019,0,,,
01/27/2023 03:47:44 pm,10.100,0,0.000,0.000,6.593,0.0000,0.000,0.157,0,,,
01/27/2023 03:47:44 pm,10.150,0,0.000,0.407,16.096,0.0000,0.010,0.384,0,,,
01/27/2023 03:47:44 pm,10.200,0,0.000,1.629,23.077,0.0000,0.039,0.551,0,,,
01/27/2023 03:47:44 pm,10.250,7,0.122,3.200,20.944,0.0029,0.076,0.500,7,,,
01/27/2023 03:47:44 pm,10.300,14,0.367,4.131,11.442,0.0087,0.099,0.273,21,,,
01/27/2023 03:47:44 pm,10.350,13,0.593,4.189,2.909,0.0142,0.100,0.069,34,,,
01/27/2023 03:47:44 pm,10.400,10,0.768,4.072,-0.776,0.0183,0.097,-0.019,44,,,
01/27/2023 03:47:44 pm,10.450,12,0.977,4.131,-2.909,0.0233,0.099,-0.069,56,,,
01/27/2023 03:47:44 pm,10.500,13,1.204,3.956,-6.787,0.0287,0.094,-0.162,69,,,
01/27/2023 03:47:44 pm,10.550,11,1.396,3.432,-10.278,0.0333,0.082,-0.245,80,,,
01/27/2023 03:47:44 pm,10.600,8,1.536,2.734,-10.666,0.0367,0.065,-0.255,88,,,
01/27/2023 03:47:44 pm,10.650,8,1.676,2.269,-9.114,0.0400,0.054,-0.218,96,,,
01/27/2023 03:47:44 pm,10.700,4,1.745,1.920,-7.369,0.0417,0.046,-0.176,100,,,
01/27/2023 03:47:44 pm,10.750,7,1.868,1.513,-6.593,0.0446,0.036,-0.157,107,,,
01/27/2023 03:47:44 pm,10.800,3,1.920,1.280,-6.400,0.0458,0.031,-0.153,110,,,
01/27/2023 03:47:44 pm,10.850,2,1.955,0.931,-6.400,0.0467,0.022,-0.153,112,,,
01/27/2023 03:47:44 pm,10.900,5,2.042,0.582,-5.624,0.0487,0.014,-0.134,117,,,
01/27/2023 03:47:44 pm,10.950,-1,2.025,0.291,-3.103,0.0483,0.007,-0.074,116,,,
01/27/2023 03:47:45 pm,11.000,0,2.025,0.233,-0.970,0.0483,0.006,-0.023,116,,,
01/27/2023 03:47:45 pm,11.050,2,2.059,0.349,-0.970,0.0492,0.008,-0.023,118,,,
01/27/2023 03:47:45 pm,11.100,1,2.077,0.233,-2.327,0.0496,0.006,-0.056,119,,,
01/27/2023 03:47:45 pm,11.150,0,2.077,0.000,-2.715,0.0496,1.388E-16,-0.065,119,,,
01/27/2023 03:47:45 pm,11.200,0,2.077,-0.116,-1.551,0.0496,-0.003,-0.037,119,,,
01/27/2023 03:47:45 pm,11.250,-1,2.059,-0.116,-0.582,0.0492,-0.003,-0.014,118,,,
01/27/2023 03:47:45 pm,11.300,0,2.059,-0.116,-0.970,0.0492,-0.003,-0.023,118,,,
01/27/2023 03:47:45 pm,11.350,0,2.059,-0.175,-1.939,0.0492,-0.004,-0.046,118,,,
01/27/2023 03:47:45 pm,11.400,-1,2.042,-0.349,-2.327,0.0487,-0.008,-0.056,117,,,
01/27/2023 03:47:45 pm,11.450,-1,2.025,-0.465,-1.939,0.0483,-0.011,-0.046,116,,,
01/27/2023 03:47:45 pm,11.500,-2,1.990,-0.524,-1.745,0.0475,-0.012,-0.042,114,,,
01/27/2023 03:47:45 pm,11.550,-1,1.972,-0.582,-2.521,0.0471,-0.014,-0.060,113,,,
01/27/2023 03:47:45 pm,11.600,-2,1.937,-0.756,-3.685,0.0462,-0.018,-0.088,111,,,
01/27/2023 03:47:45 pm,11.650,-2,1.902,-0.989,-4.460,0.0454,-0.024,-0.106,109,,,
01/27/2023 03:47:45 pm,11.700,-4,1.833,-1.222,-5.042,0.0437,-0.029,-0.120,105,,,
01/27/2023 03:47:45 pm,11.750,-3,1.780,-1.454,-6.400,0.0425,-0.035,-0.153,102,,,
01/27/2023 03:47:45 pm,11.800,-5,1.693,-1.804,-8.339,0.0404,-0.043,-0.199,97,,,
01/27/2023 03:47:45 pm,11.850,-5,1.606,-2.327,-10.084,0.0383,-0.056,-0.241,92,,,
01/27/2023 03:47:45 pm,11.900,-8,1.466,-2.851,-11.248,0.0350,-0.068,-0.269,84,,,
01/27/2023 03:47:45 pm,11.950,-9,1.309,-3.432,-12.411,0.0312,-0.082,-0.296,75,,,
01/27/2023 03:47:46 pm,12.000,-10,1.134,-4.072,-13.575,0.0271,-0.097,-0.324,65,,,
01/27/2023 03:47:46 pm,12.050,-13,0.908,-4.829,-13.381,0.0217,-0.115,-0.319,52,,,
01/27/2023 03:47:46 pm,12.100,-15,0.646,-5.527,-10.666,0.0154,-0.132,-0.255,37,,,
01/27/2023 03:47:46 pm,12.150,-17,0.349,-5.992,-4.848,0.0083,-0.143,-0.116,20,,,
01/27/2023 03:47:46 pm,12.200,-18,0.035,-6.109,3.685,8.3333E-4,-0.146,0.088,2,,,
01/27/2023 03:47:46 pm,12.250,-18,-0.279,-5.701,13.963,-0.0067,-0.136,0.333,-16,,,
01/27/2023 03:47:46 pm,12.300,-16,-0.559,-4.712,24.047,-0.0133,-0.113,0.574,-32,,,
01/27/2023 03:47:46 pm,12.350,-12,-0.768,-3.200,31.804,-0.0183,-0.076,0.759,-44,,,
01/27/2023 03:47:46 pm,12.400,-7,-0.890,-1.396,36.070,-0.0212,-0.033,0.861,-51,,,
01/27/2023 03:47:46 pm,12.450,-1,-0.908,0.524,36.458,-0.0217,0.013,0.870,-52,,,
