"Time (s) Run #3","Angle (rad) Run #3","Angular Velocity (rad/s) Run #3","Angular Acceleration (rad/s²) Run #3","State Run #3"
782.000,-0.890,4.000,26.810,
782.050,-0.646,5.163,18.035,
782.100,-0.353,5.818,8.775,
782.150,-0.048,5.992,0.630,
782.200,0.257,5.803,-5.478,
782.250,0.541,5.367,-9.260,
782.300,0.798,4.800,-11.005,
782.350,1.021,4.218,-11.345,
782.400,1.217,3.651,-11.054,
782.450,1.388,3.113,-10.569,
782.500,1.527,2.589,-9.987,
782.550,1.645,2.109,-9.502,
782.600,1.737,1.658,-9.260,
782.650,1.811,1.193,-9.163,
782.700,1.859,0.727,-8.775,
782.750,1.881,0.291,-7.902,
782.800,1.885,-0.073,-6.739,
782.850,1.872,-0.378,-5.527,
782.900,1.846,-0.625,-4.315,
782.950,1.806,-0.814,-3.006,
783.000,1.763,-0.931,-1.648,
783.046,,,,1.00
783.050,1.710,-0.974,-0.291,
783.100,1.662,-0.960,1.067,
783.102,,,,0.00
783.150,1.614,-0.873,2.473,
783.200,1.571,-0.713,3.830,
783.250,1.540,-0.480,4.848,
783.300,1.523,-0.204,5.333,
783.350,1.518,0.073,5.333,
783.400,1.532,0.335,5.042,
783.450,1.553,0.582,4.654,
783.500,1.588,0.800,4.121,
783.550,1.636,1.004,3.394,
783.600,1.689,1.149,2.473,
783.650,1.754,1.251,1.406,
783.700,1.815,1.294,0.388,
783.750,1.885,1.280,-0.582,
783.800,1.946,1.236,-1.503,
783.850,2.007,1.134,-2.376,
783.900,2.064,0.989,-2.957,
783.950,2.107,0.814,-3.006,
784.000,2.142,0.669,-2.618,
784.050,2.173,0.553,-1.939,
784.100,2.199,0.465,-0.873,
784.150,2.217,0.436,0.824,
784.200,2.238,0.524,3.054,
784.250,2.265,0.742,5.575,
784.300,2.308,1.076,8.387,
784.302,,,,1.00
784.350,2.369,1.556,11.636,
784.357,,,,0.00
784.400,2.457,2.225,15.175,
784.450,2.583,3.083,18.374,
784.500,2.762,4.102,20.459,
784.550,2.989,5.192,20.556,
784.600,3.281,6.254,17.502,
784.650,3.622,7.098,10.230,
784.700,4.006,7.447,-1.454,
784.750,4.394,7.069,-16.047,
784.800,4.743,5.847,-30.834,
784.850,5.005,3.883,-42.906,
784.900,5.149,1.382,-49.936,
784.950,5.153,-1.338,-50.615,
785.000,5.009,-3.912,-44.894,
785.050,4.743,-6.007,-34.228,
785.100,4.385,-7.418,-21.089,
785.150,3.975,-8.101,-8.290,
785.200,3.552,-8.145,1.745,
785.250,3.146,-7.767,7.563,
785.300,2.771,-7.229,9.066,
785.350,2.426,-6.749,7.272,
785.400,2.103,-6.443,3.539,
785.450,1.789,-6.370,-0.970,
785.500,1.475,-6.545,-5.139,
785.550,1.143,-6.938,-7.660,
785.567,,,,1.00
785.600,0.785,-7.418,-7.224,
785.623,,,,0.00
785.650,0.397,-7.796,-2.957,
785.700,-0.004,-7.854,5.284,
785.750,-0.406,-7.389,16.726,
785.800,-0.768,-6.240,29.380,
785.850,-1.056,-4.392,40.336,
785.900,-1.226,-2.036,46.688,
785.950,-1.265,0.509,46.785,
786.000,-1.169,2.865,40.676,
786.050,-0.960,4.741,29.816,
786.100,-0.672,5.934,16.532,
786.150,-0.340,6.385,3.297,
786.200,-0.009,6.181,-7.854,
786.250,0.292,5.483,-15.902,
786.300,0.550,4.480,-20.895,
786.350,0.746,3.316,-23.513,
786.400,0.881,2.080,-24.580,
786.450,0.956,0.829,-24.677,
786.500,0.964,-0.407,-24.192,
786.550,0.912,-1.600,-23.416,
786.600,0.803,-2.749,-22.350,
786.650,0.637,-3.854,-20.459,
786.700,0.415,-4.858,-16.775,
786.750,0.144,-5.629,-10.423,
786.800,-0.161,-6.007,-1.212,
786.831,,,,1.00
786.850,-0.476,-5.832,10.133,
786.887,,,,0.00
786.900,-0.768,-5.018,22.059,
786.950,-0.999,-3.578,32.434,
787.000,-1.143,-1.644,39.124,
787.050,-1.174,0.524,40.676,
787.100,-1.086,2.618,36.894,
787.150,-0.899,4.363,28.846,
787.200,-0.633,5.585,18.374,
787.250,-0.319,6.210,7.563,
787.300,0.009,6.283,-1.842,
787.350,0.323,5.934,-8.775,
787.400,0.611,5.309,-13.041,
787.450,0.860,4.552,-15.078,
787.500,1.065,3.752,-15.708,
787.550,1.235,2.967,-15.805,
787.600,1.361,2.182,-15.805,
787.650,1.453,1.382,-15.708,
787.700,1.501,0.596,-15.369,
787.750,1.510,-0.160,-14.981,
787.800,1.484,-0.887,-14.932,
787.850,1.422,-1.629,-15.320,
787.900,1.322,-2.414,-15.902,
787.950,1.182,-3.229,-16.290,
788.000,0.999,-4.058,-16.047,
788.050,0.777,-4.872,-14.593,
788.095,,,,1.00
788.100,0.511,-5.585,-11.199,
788.150,0.209,-6.080,-5.236,
788.152,,,,0.00
788.200,-0.109,-6.210,3.442,
788.250,-0.428,-5.818,14.108,
788.300,-0.716,-4.814,24.968,
788.350,-0.929,-3.243,33.695,
788.400,-1.052,-1.294,38.349,
788.450,-1.065,0.771,37.912,
788.500,-0.969,2.676,32.531,
788.550,-0.781,4.160,23.416,
788.600,-0.532,5.076,12.460,
788.650,-0.253,5.396,1.648,
788.700,0.026,5.178,-7.563,
788.750,0.279,4.552,-14.496,
788.800,0.489,3.651,-19.199,
788.850,0.650,2.574,-22.108,
788.900,0.750,1.396,-23.659,
788.950,0.790,0.175,-24.241,
789.000,0.768,-1.047,-24.192,
789.050,0.685,-2.254,-23.562,
789.100,0.541,-3.432,-21.914,
789.150,0.340,-4.509,-18.423,
789.200,0.083,-5.367,-12.314,
789.250,-0.209,-5.847,-3.297,
789.300,-0.519,-5.789,8.193,
789.350,-0.812,-5.076,20.653,
789.363,,,,1.00
789.400,-1.052,-3.680,31.755,
789.419,,,,0.00
789.450,-1.200,-1.760,39.124,
789.500,-1.235,0.422,41.355,
789.550,-1.156,2.560,38.349,
789.600,-0.969,4.407,30.980,
789.650,-0.698,5.760,20.895,
789.700,-0.371,6.516,10.181,
789.750,-0.026,6.720,0.873,
789.800,0.314,6.501,-5.769,
789.850,0.633,6.036,-9.405,
789.900,0.921,5.469,-10.472,
789.950,1.178,4.931,-9.793,
790.000,1.409,4.465,-8.242,
790.050,1.623,4.102,-6.400,
790.100,1.815,3.825,-4.460,
790.150,2.003,3.651,-2.521,
790.200,2.177,3.578,-0.630,
790.250,2.356,3.592,1.018,
790.300,2.535,3.694,2.327,
790.350,2.723,3.840,3.200,
790.400,2.919,4.029,3.491,
790.450,3.124,4.218,3.006,
790.500,3.342,4.363,1.503,
790.550,3.565,4.407,-1.067,
790.600,3.787,4.291,-4.557,
790.644,,,,1.00
790.650,4.001,3.971,-8.630,
790.700,4.193,3.432,-12.751,
790.701,,,,0.00
790.750,4.350,2.676,-16.193,
790.800,4.468,1.760,-18.229,
790.850,4.529,0.785,-18.326,
790.900,4.542,-0.145,-16.484,
790.950,4.512,-0.916,-13.090,
791.000,4.442,-1.484,-8.824,
791.050,4.355,-1.804,-4.557,
791.100,4.254,-1.905,-0.970,
791.150,4.158,-1.862,1.600,
791.200,4.067,-1.716,3.297,
791.250,3.984,-1.513,4.315,
791.300,3.914,-1.265,4.654,
791.350,3.857,-1.018,4.315,
791.400,3.814,-0.814,3.491,
791.450,3.779,-0.669,2.521,
791.500,3.748,-0.567,1.648,
791.550,3.722,-0.509,0.970,
791.600,3.700,-0.480,0.630,
791.650,3.674,-0.465,0.824,
791.700,3.652,-0.422,1.551,
791.750,3.630,-0.320,2.618,
791.800,3.617,-0.160,3.733,
791.850,3.613,0.058,4.751,
791.900,3.622,0.320,5.672,
791.937,,,,1.00
791.950,3.643,0.625,6.497,
791.994,,,,0.00
792.000,3.683,0.974,7.078,
792.050,3.739,1.353,7.127,
792.100,3.818,1.716,6.400,
792.150,3.914,2.022,4.751,
792.200,4.023,2.225,2.036,
792.250,4.141,2.269,-1.697,
792.300,4.259,2.080,-6.012,
792.350,4.359,1.658,-10.133,
792.400,4.429,1.033,-13.284,
792.450,4.468,0.276,-14.981,
792.500,4.459,-0.524,-15.078,
792.550,4.411,-1.280,-13.866,
792.600,4.328,-1.934,-11.781,
792.650,4.215,-2.473,-9.066,
792.700,4.075,-2.865,-5.866,
792.750,3.923,-3.069,-2.424,
792.800,3.761,-3.098,0.873,
792.850,3.608,-2.967,3.733,
792.900,3.460,-2.705,6.109,
792.950,3.334,-2.342,8.048,
793.000,3.224,-1.891,9.745,
793.050,3.142,-1.367,11.296,
793.100,3.085,-0.756,12.702,
793.150,3.063,-0.087,13.963,
793.200,3.076,0.640,15.126,
793.213,,,,1.00
793.250,3.124,1.425,16.096,
793.269,,,,0.00
793.300,3.216,2.269,16.435,
793.350,3.351,3.113,15.659,
793.400,3.530,3.883,13.235,
793.450,3.744,4.509,8.678,
793.500,3.988,4.843,1.745,
793.550,4.246,4.756,-7.078,
793.600,4.481,4.160,-16.484,
793.650,4.677,3.069,-24.822,
793.700,4.804,1.585,-30.495,
793.750,4.843,-0.116,-32.483,
793.800,4.791,-1.804,-30.640,
793.850,4.656,-3.287,-25.598,
793.900,4.451,-4.436,-18.423,
793.950,4.198,-5.163,-10.327,
794.000,3.918,-5.454,-2.570,
794.050,3.639,-5.367,3.733,
794.100,3.373,-5.003,7.999,
794.150,3.133,-4.494,10.278,
794.200,2.923,-3.927,11.102,
794.250,2.740,-3.360,11.199,
794.300,2.587,-2.807,11.151,
794.350,2.461,-2.254,11.345,
794.400,2.361,-1.687,11.829,
794.450,2.291,-1.076,12.411,
794.484,,,,1.00
794.500,2.251,-0.436,12.993,
794.541,,,,0.00
794.550,2.247,0.218,13.817,
794.600,2.273,0.916,15.369,
794.650,2.334,1.716,17.696,
794.700,2.439,2.676,20.265,
794.750,2.596,3.767,22.253,
794.800,2.814,4.945,22.689,
794.850,3.089,6.123,20.459,
794.900,3.430,7.127,14.254,
794.950,3.818,7.723,3.394,
795.000,4.224,7.621,-11.345,
795.050,4.612,6.647,-27.586,
795.100,4.922,4.800,-41.888,
795.150,5.114,2.269,-51.196,
795.200,5.162,-0.567,-53.766,
795.250,5.053,-3.345,-49.451,
795.300,4.813,-5.716,-39.464,
795.350,4.459,-7.418,-25.986,
795.400,4.040,-8.334,-12.072,
795.450,3.600,-8.523,-0.630,
795.500,3.172,-8.232,6.497,
795.550,2.771,-7.709,9.018,
795.600,2.400,-7.199,7.854,
795.650,2.059,-6.850,4.412,
795.700,1.724,-6.734,0.242,
795.750,1.392,-6.850,-3.345,
795.752,,,,1.00
795.800,1.047,-7.127,-5.139,
795.808,,,,0.00
795.850,0.681,-7.461,-4.024,
795.900,0.297,-7.665,0.727,
795.950,-0.096,-7.519,9.163,
796.000,-0.476,-6.850,20.168,
796.050,-0.803,-5.527,31.464,
796.100,-1.052,-3.607,40.191,
796.150,-1.178,-1.324,43.973,
796.200,-1.182,1.004,41.936,
796.250,-1.069,3.054,34.616,
796.300,-0.860,4.596,23.513,
796.350,-0.585,5.469,10.714,
796.400,-0.288,5.643,-1.551,
796.450,0.000,5.221,-11.587,
796.500,0.249,4.378,-18.762,
796.550,0.445,3.258,-23.320,
796.600,0.580,1.978,-25.744,
796.650,0.646,0.625,-26.422,
796.700,0.641,-0.713,-25.744,
796.750,0.572,-1.978,-24.047,
796.800,0.441,-3.142,-21.283,
796.850,0.253,-4.160,-16.920,
796.900,0.017,-4.916,-10.278,
796.950,-0.253,-5.280,-1.164,
797.000,-0.528,-5.105,9.745,
797.013,,,,1.00
797.050,-0.785,-4.320,20.895,
797.070,,,,0.00
797.100,-0.982,-2.953,30.204,
797.150,-1.095,-1.164,35.828,
797.200,-1.104,0.800,36.700,
797.250,-1.012,2.676,32.919,
797.300,-0.825,4.218,25.501,
797.350,-0.572,5.294,16.096,
797.400,-0.279,5.832,6.448,
797.450,0.031,5.890,-1.988,
797.500,0.323,5.556,-8.242,
797.550,0.593,4.974,-12.120,
797.600,0.825,4.276,-14.011,
797.650,1.021,3.534,-14.690,
797.700,1.178,2.793,-14.884,
797.750,1.300,2.051,-15.078,
797.800,1.383,1.294,-15.417,
797.850,1.431,0.509,-15.805,
797.900,1.436,-0.291,-16.193,
797.950,1.401,-1.105,-16.678,
798.000,1.326,-1.949,-17.259,
798.050,1.209,-2.836,-17.744,
798.100,1.043,-3.738,-17.793,
798.150,0.833,-4.640,-16.920,
798.200,0.580,-5.483,-14.350,
798.250,0.279,-6.167,-9.114,
798.271,,,,1.00
798.300,-0.048,-6.516,-0.679,
798.327,,,,0.00
798.350,-0.388,-6.341,10.569,
798.400,-0.707,-5.512,22.932,
798.450,-0.964,-4.000,33.840,
798.500,-1.126,-1.978,40.773,
798.550,-1.169,0.276,42.227,
798.600,-1.095,2.443,38.155,
798.650,-0.912,4.247,29.671,
798.700,-0.650,5.498,18.665,
798.750,-0.340,6.123,7.175,
798.800,-0.017,6.167,-3.006,
798.850,0.292,5.730,-10.714,
798.900,0.567,4.989,-15.611,
798.950,0.794,4.087,-18.181,
799.000,0.977,3.127,-19.393,
799.050,1.108,2.138,-19.974,
799.100,1.191,1.120,-20.265,
799.150,1.222,0.102,-20.314,
799.200,1.200,-0.916,-20.265,
799.250,1.130,-1.920,-20.362,
799.300,1.008,-2.938,-20.508,
799.350,0.838,-3.985,-20.120,
799.400,0.611,-5.003,-18.132,
799.450,0.332,-5.890,-13.478,
799.500,0.013,-6.472,-5.527,
799.543,,,,1.00
799.550,-0.332,-6.560,5.527,
799.600,-0.668,-5.992,18.374,
799.601,,,,0.00
799.650,-0.956,-4.712,30.834,
799.700,-1.161,-2.807,40.336,
799.750,-1.252,-0.495,44.700,
799.800,-1.213,1.891,43.003,
799.850,-1.052,4.000,35.925,
799.900,-0.794,5.600,25.307,
799.950,-0.471,6.574,13.429,
800.000,-0.113,6.909,2.473,
800.050,0.240,6.720,-5.866,
800.100,0.567,6.196,-10.957,
800.150,0.864,5.527,-13.235,
800.200,1.121,4.814,-13.575,
800.250,1.344,4.131,-12.751,
800.300,1.532,3.520,-11.248,
800.350,1.693,2.996,-9.502,
800.400,1.828,2.574,-7.902,
800.450,1.946,2.225,-6.545,
800.500,2.051,1.920,-5.188,
800.550,2.138,1.687,-3.442,
800.600,2.212,1.556,-1.261,
800.650,2.291,1.556,1.212,
800.700,2.365,1.673,3.975,
800.750,2.452,1.934,6.981,
800.800,2.553,2.371,10.133,
800.831,,,,1.00
800.850,2.683,2.953,13.090,
800.888,,,,0.00
800.900,2.845,3.694,15.417,
800.950,3.046,4.538,16.387,
801.000,3.299,5.411,14.884,
801.050,3.591,6.152,10.036,
801.100,3.923,6.545,1.600,
801.150,4.267,6.414,-9.551,
801.200,4.586,5.629,-21.671,
801.250,4.852,4.203,-32.579,
801.300,5.027,2.254,-40.143,
801.350,5.088,0.015,-42.954,
801.400,5.027,-2.225,-40.530,
801.450,4.856,-4.203,-33.452,
801.500,4.590,-5.687,-23.174,
801.550,4.263,-6.560,-11.829,
801.600,3.914,-6.821,-1.600,
801.650,3.565,-6.618,6.012,
801.700,3.242,-6.109,10.375,
801.750,2.950,-5.469,11.684,
801.800,2.697,-4.858,10.666,
801.850,2.470,-4.363,8.387,
801.900,2.265,-4.014,5.672,
801.950,2.073,-3.796,2.860,
802.000,1.889,-3.723,0.048,
802.050,1.706,-3.796,-2.570,
802.100,1.514,-4.000,-4.606,
802.130,,,,1.00
802.150,1.309,-4.291,-5.866,
802.187,,,,0.00
802.200,1.086,-4.611,-6.303,
802.250,0.846,-4.945,-5.818,
802.300,0.593,-5.236,-4.024,
802.350,0.319,-5.411,-0.485,
802.400,0.044,-5.352,4.800,
802.450,-0.227,-4.974,11.345,
802.500,-0.467,-4.232,18.132,
802.550,-0.663,-3.127,23.756,
802.600,-0.790,-1.760,26.762,
802.650,-0.842,-0.320,26.374,
802.700,-0.816,0.989,22.738,
802.750,-0.733,2.036,16.629,
802.800,-0.602,2.705,8.969,
802.850,-0.445,2.953,0.873,
802.900,-0.292,2.763,-6.448,
802.950,-0.157,2.240,-12.169,
803.000,-0.061,1.484,-15.950,
803.050,-0.004,0.582,-17.793,
803.100,0.000,-0.364,-17.696,
803.150,-0.044,-1.251,-15.756,
803.200,-0.131,-1.993,-12.217,
803.250,-0.249,-2.516,-7.321,
803.300,-0.393,-2.763,-1.261,
803.350,-0.537,-2.676,5.527,
803.400,-0.672,-2.211,12.217,
803.416,,,,1.00
803.450,-0.772,-1.411,17.696,
803.473,,,,0.00
803.500,-0.820,-0.364,20.992,
803.550,-0.812,0.785,21.671,
803.600,-0.742,1.891,19.829,
803.650,-0.615,2.836,15.950,
803.700,-0.449,3.534,10.763,
803.750,-0.253,3.927,5.091,
803.800,-0.044,4.029,-0.339,
803.850,0.157,3.869,-5.091,
803.900,0.349,3.491,-9.018,
803.950,0.515,2.938,-12.072,
804.000,0.646,2.254,-14.350,
804.050,0.742,1.484,-16.047,
804.100,0.798,0.640,-17.405,
804.150,0.807,-0.262,-18.617,
804.200,0.772,-1.222,-19.732,
804.250,0.689,-2.240,-20.508,
804.300,0.550,-3.302,-20.411,
804.350,0.358,-4.334,-18.665,
804.400,0.113,-5.251,-14.350,
804.450,-0.175,-5.890,-6.787,
804.500,-0.493,-6.050,3.879,
804.550,-0.803,-5.571,16.290,
804.600,-1.073,-4.407,28.216,
804.650,-1.265,-2.647,37.234,
804.700,-1.353,-0.509,41.597,
804.700,,,,1.00
804.750,-1.318,1.702,40.724,
804.757,,,,0.00
804.800,-1.174,3.723,35.197,
804.850,-0.934,5.338,26.325,
804.900,-0.620,6.414,15.902,
804.950,-0.271,6.909,6.012,
805.000,0.087,6.923,-1.551,
805.050,0.432,6.632,-5.915,
805.100,0.755,6.225,-7.272,
805.150,1.052,5.832,-6.351,
805.200,1.335,5.541,-3.927,
805.250,1.601,5.411,-0.630,
805.300,1.868,5.469,2.860,
805.350,2.142,5.716,5.769,
805.400,2.435,6.094,7.321,
805.450,2.749,6.516,6.787,
805.500,3.089,6.865,3.588,
805.550,3.443,6.981,-2.618,
805.600,3.800,6.705,-11.490,
805.650,4.132,5.890,-21.671,
805.700,4.411,4.509,-30.980,
805.750,4.599,2.676,-37.040,
805.800,4.686,0.625,-38.300,
805.850,4.660,-1.338,-34.470,
805.900,4.538,-2.967,-26.471,
805.950,4.346,-4.072,-15.902,
805.972,,,,1.00
806.000,4.110,-4.581,-4.509,
806.028,,,,0.00
806.050,3.866,-4.494,6.060,
806.100,3.643,-3.898,14.593,
806.150,3.464,-2.938,20.556,
806.200,3.342,-1.760,23.998,
806.250,3.286,-0.465,25.210,
806.300,3.294,0.829,24.435,
806.350,3.373,2.036,21.817,
806.400,3.504,3.069,17.356,
806.450,3.687,3.840,10.908,
806.500,3.901,4.232,2.570,
806.550,4.128,4.145,-7.030,
806.600,4.333,3.534,-16.581,
806.650,4.499,2.429,-24.483,
806.700,4.590,0.974,-29.234,
806.750,4.599,-0.640,-30.058,
806.800,4.525,-2.167,-27.198,
806.850,4.372,-3.447,-21.526,
806.900,4.167,-4.378,-14.205,
806.950,3.923,-4.887,-6.351,
807.000,3.661,-4.989,0.921,
807.050,3.412,-4.741,6.836,
807.100,3.181,-4.247,11.248,
807.150,2.980,-3.578,14.399,
807.200,2.819,-2.778,16.629,
807.247,,,,1.00
807.250,2.701,-1.891,18.229,
807.300,2.627,-0.945,19.538,
807.303,,,,0.00
807.350,2.605,0.058,20.799,
807.400,2.631,1.134,22.059,
807.450,2.714,2.269,23.077,
807.500,2.858,3.462,23.320,
807.550,3.059,4.654,21.962,
807.600,3.325,5.745,17.890,
807.650,3.643,6.574,10.230,
807.700,3.997,6.909,-1.115,
807.750,4.359,6.560,-15.029,
807.800,4.682,5.425,-29.186,
807.850,4.926,3.549,-40.724,
807.900,5.057,1.164,-47.124,
807.950,5.048,-1.396,-47.221,
808.000,4.909,-3.767,-41.500,
808.050,4.656,-5.687,-31.513,
808.100,4.320,-6.996,-19.393,
808.150,3.931,-7.621,-7.515,
808.200,3.534,-7.650,1.842,
808.250,3.155,-7.287,7.418,
808.300,2.801,-6.778,9.308,
808.350,2.478,-6.269,8.387,
808.400,2.177,-5.876,5.672,
808.450,1.898,-5.672,2.085,
808.500,1.619,-5.672,-1.406,
808.533,,,,1.00
808.550,1.335,-5.847,-4.072,
808.589,,,,0.00
808.600,1.038,-6.123,-5.333,
808.650,0.724,-6.443,-4.509,
808.700,0.393,-6.676,-0.970,
808.750,0.048,-6.647,5.430,
808.800,-0.288,-6.210,13.963,
808.850,-0.589,-5.280,23.223,
808.900,-0.833,-3.854,31.270,
808.950,-0.990,-2.036,36.022,
809.000,-1.043,-0.073,36.070,
809.050,-0.990,1.745,31.319,
809.100,-0.855,3.185,22.932,
809.150,-0.654,4.102,12.605,
809.200,-0.423,4.451,2.036,
809.250,-0.192,4.262,-7.466,
809.300,0.017,3.636,-15.078,
809.350,0.183,2.676,-20.362,
809.400,0.292,1.513,-23.223,
809.450,0.336,0.276,-23.853,
809.500,0.319,-0.931,-22.738,
809.550,0.240,-2.036,-20.265,
809.600,0.109,-2.996,-16.435,
809.650,-0.065,-3.738,-10.860,
809.700,-0.275,-4.160,-3.297,
809.750,-0.497,-4.131,5.818,
809.800,-0.707,-3.592,15.272,
809.807,,,,1.00
809.850,-0.873,-2.560,23.416,
809.864,,,,0.00
809.900,-0.977,-1.149,28.749,
809.950,-0.995,0.451,30.301,
810.000,-0.929,2.022,28.071,
810.050,-0.785,3.360,22.835,
810.100,-0.580,4.363,15.756,
810.150,-0.336,4.960,7.999,
810.200,-0.070,5.149,0.630,
810.250,0.192,4.974,-5.430,
810.300,0.436,4.538,-9.793,
810.350,0.650,3.942,-12.605,
810.400,0.833,3.243,-14.302,
810.450,0.977,2.487,-15.320,
810.500,1.082,1.702,-16.096,
810.550,1.148,0.887,-16.920,
810.600,1.174,0.015,-17.841,
810.650,1.152,-0.902,-18.762,
810.700,1.082,-1.862,-19.635,
810.750,0.969,-2.865,-20.411,
810.800,0.798,-3.912,-20.605,
810.850,0.576,-4.974,-19.247,
810.900,0.301,-5.934,-15.078,
810.950,-0.026,-6.618,-7.175,
811.000,-0.380,-6.792,4.315,
811.050,-0.729,-6.269,17.987,
811.077,,,,1.00
811.100,-1.034,-4.989,31.319,
811.134,,,,0.00
811.150,-1.252,-3.025,41.549,
811.200,-1.353,-0.640,46.542,
811.250,-1.318,1.847,45.427,
811.300,-1.161,4.102,38.737,
811.350,-0.890,5.861,28.022,
811.400,-0.550,6.967,15.708,
811.450,-0.170,7.389,4.412,
811.500,0.209,7.287,-3.830,
811.550,0.567,6.865,-8.290,
811.600,0.899,6.341,-9.551,
811.650,1.200,5.847,-8.630,
811.700,1.479,5.440,-6.400,
811.750,1.741,5.178,-3.442,
811.800,1.990,5.091,-0.339,
811.850,2.243,5.163,2.230,
811.900,2.505,5.352,3.733,
811.950,2.775,5.585,3.782,
812.000,3.063,5.789,2.036,
812.050,3.360,5.861,-1.697,
812.100,3.656,5.687,-7.321,
812.150,3.940,5.178,-14.157,
812.200,4.189,4.276,-20.895,
812.250,4.381,3.025,-25.841,
812.300,4.499,1.571,-27.586,
812.350,4.538,0.131,-25.695,
812.355,,,,1.00
812.400,4.503,-1.105,-20.750,
812.411,,,,0.00
812.450,4.416,-2.007,-13.866,
812.500,4.289,-2.516,-6.157,
812.550,4.150,-2.618,1.309,
812.600,4.014,-2.342,7.612,
812.650,3.905,-1.789,12.072,
812.700,3.831,-1.062,14.302,
812.750,3.796,-0.276,14.254,
812.800,3.805,0.436,12.217,
812.850,3.848,0.989,8.775,
812.900,3.910,1.338,4.460,
812.950,3.988,1.454,-0.388,
813.000,4.067,1.309,-5.188,
813.050,4.128,0.902,-9.114,
813.100,4.163,0.335,-11.587,
813.150,4.163,-0.305,-12.508,
813.200,4.132,-0.960,-12.023,
813.250,4.067,-1.556,-10.230,
813.300,3.971,-2.022,-7.369,
813.350,3.857,-2.313,-3.879,
813.400,3.735,-2.414,-0.145,
813.450,3.608,-2.327,3.588,
813.500,3.495,-2.051,7.127,
813.550,3.399,-1.600,10.375,
813.600,3.329,-1.004,13.187,
813.636,,,,1.00
813.650,3.294,-0.262,15.272,
813.692,,,,0.00
813.700,3.299,0.567,16.387,
813.750,3.351,1.411,16.532,
813.800,3.443,2.240,15.805,
813.850,3.574,3.025,13.866,
813.900,3.748,3.694,10.084,
813.950,3.953,4.116,4.169,
814.000,4.171,4.174,-3.588,
814.050,4.385,3.796,-12.266,
814.100,4.568,2.938,-20.411,
814.150,4.695,1.673,-26.325,
814.200,4.743,0.175,-28.846,
814.250,4.712,-1.338,-27.877,
814.300,4.603,-2.705,-24.047,
814.350,4.433,-3.811,-18.277,
814.400,4.211,-4.567,-11.490,
814.450,3.962,-4.960,-4.654,
814.500,3.704,-5.003,1.357,
814.550,3.451,-4.771,5.963,
814.600,3.220,-4.349,8.921,
814.650,3.015,-3.825,10.520,
814.700,2.836,-3.272,11.296,
814.750,2.688,-2.691,11.732,
814.800,2.566,-2.094,12.169,
814.850,2.478,-1.484,12.799,
814.900,2.417,-0.829,13.817,
814.917,,,,1.00
814.950,2.391,-0.116,15.175,
814.973,,,,0.00
815.000,2.404,0.684,16.726,
815.050,2.457,1.556,18.471,
815.100,2.557,2.516,20.411,
815.150,2.705,3.592,22.108,
815.200,2.910,4.771,22.398,
815.250,3.181,5.934,19.780,
815.300,3.512,6.894,13.090,
815.350,3.883,7.403,2.133,
815.400,4.276,7.229,-12.072,
815.450,4.638,6.240,-27.295,
815.500,4.926,4.436,-40.627,
815.550,5.105,2.007,-49.306,
815.600,5.140,-0.727,-51.487,
815.650,5.027,-3.389,-46.930,
815.700,4.787,-5.614,-36.991,
815.750,4.442,-7.185,-24.047,
815.800,4.040,-8.029,-10.908,
815.850,3.617,-8.189,-0.097,
815.900,3.203,-7.883,6.690,
815.950,2.823,-7.359,9.114,
816.000,2.470,-6.850,8.096,
816.050,2.142,-6.487,4.897,
816.100,1.828,-6.327,0.727,
816.150,1.518,-6.414,-3.297,
816.196,,,,1.00
816.200,1.196,-6.705,-5.963,
816.250,0.851,-7.098,-6.157,
816.253,,,,0.00
816.300,0.484,-7.432,-3.103,
816.350,0.100,-7.534,3.588,
816.400,-0.284,-7.199,13.526,
816.450,-0.641,-6.254,25.113,
816.500,-0.934,-4.654,35.682,
816.550,-1.126,-2.545,42.470,
816.600,-1.196,-0.204,43.779,
816.650,-1.143,2.036,39.415,
816.700,-0.977,3.898,30.446,
816.750,-0.733,5.178,18.665,
816.800,-0.436,5.789,6.109,
816.850,-0.131,5.745,-5.284,
816.900,0.157,5.163,-14.157,
816.950,0.397,4.218,-20.120,
817.000,0.585,3.069,-23.610,
817.050,0.707,1.804,-25.307,
817.100,0.768,0.495,-25.744,
817.150,0.755,-0.800,-25.259,
817.200,0.685,-2.051,-24.095,
817.250,0.550,-3.229,-22.059,
817.300,0.358,-4.305,-18.520,
817.350,0.113,-5.163,-12.605,
817.400,-0.170,-5.672,-3.782,
817.450,-0.471,-5.643,7.563,
817.478,,,,1.00
817.500,-0.759,-4.960,19.877,
817.535,,,,0.00
817.550,-0.990,-3.607,30.689,
817.600,-1.139,-1.745,37.670,
817.650,-1.174,0.349,39.512,
817.700,-1.100,2.385,36.361,
817.750,-0.925,4.116,29.331,
817.800,-0.672,5.396,19.926,
817.850,-0.367,6.138,9.793,
817.900,-0.039,6.341,0.582,
817.950,0.284,6.109,-6.351,
818.000,0.580,5.600,-10.520,
818.050,0.846,4.974,-12.363,
818.100,1.078,4.320,-12.654,
818.150,1.278,3.680,-12.120,
818.200,1.444,3.098,-11.296,
818.250,1.584,2.560,-10.569,
818.300,1.702,2.051,-9.987,
818.350,1.789,1.556,-9.357,
818.400,1.854,1.105,-8.630,
818.450,1.898,0.698,-7.805,
